userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	3978	TP53	0.0246171762370006	0.427276814571444	3	3411	3694	3316	3694	3470	7	201	200	TP53 PHA-simulated human T-lynphocytes TP53	PHA-simulated human T-lynphocytes	NULL	TP53	Treatment: 0.3 ug/ml Doxorubicin for 24 hrs Source: healthy volunteer #45	GTRD	EXP048267_PHA-simulated-human-T-lynphocytes_TP53_MACS_TP53_MA0106.3.damo.pwm.bed	4710
1	3209	OTX2	0.0244482236266533	0.700827495004404	38	3418	3013	576	3418	2340	51	166	156	OTX2 D341 Med (medulloblastoma) OTX2	D341 Med (medulloblastoma)	NULL	OTX2	shGFP	GTRD	EXP038214_D341-Med--medulloblastoma-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	92034
1	304	CDX2	0.0244066387842413	0.620295202204694	16	3419	3301	1909	3419	2880	25	188	182	CDX2 LS180 (colon cancer) CDX2	LS180 (colon cancer)	NULL	CDX2	125	GEO	GSE31939_cdx2_ls180-125_MACS_CDX2_MA0465.2.damo.pwm.bed	28703
1	432	CREM	0.0244066387842413	0.620295202204694	16	3419	3301	1909	3419	2880	25	188	182	CREM HepG2 (hepatoblastoma) CREM	HepG2 (hepatoblastoma)	BTO:0000599	CREM	NA	GTRD	EXP040023_HepG2--hepatoblastoma-_CREM_MACS_CREM_MA0609.2.damo.pwm.bed	10738
1	1714	FOXA1	0.0244066387842413	0.620295202204694	16	3419	3301	1909	3419	2880	25	188	182	FOXA1 MCF7 WS8 cells FOXA1	MCF7 WS8 cells	NULL	FOXA1	Treatment: 45 min ethanol	GTRD	EXP048453_MCF7-WS8-cells_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	30531
1	1783	FOXA1	0.0244066387842413	0.620295202204694	16	3419	3301	1909	3419	2880	25	188	182	FOXA1 VCaP (prostate carcinoma) FOXA1	VCaP (prostate carcinoma)	BTO:0003215	FOXA1	ETOH24H	GEO	GSE58428_foxa1_vcap-etoh24h_MACS_FOXA1_MA0148.4.damo.pwm.bed	39756
1	2955	MYCN	0.0243939186976821	0.727615158563978	57	3423	2923	174	3423	2170	72	147	135	MYCN SHEP-21N MYCN	SHEP-21N	NA	MYCN		GEO	GSE80151_mycn_shep21_MACS_MYCN_MA0104.4.damo.pwm.bed	24321
1	675	CTCF	0.0243829494057977	0.68406433067177	31	3424	3075	881	3424	2460	43	173	164	CTCF esophagus muscularis mucosa CTCF	esophagus muscularis mucosa	NULL	CTCF		GTRD	EXP039334_esophagus-muscularis-mucosa_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	28424
1	1884	GABPA	0.0242018228223937	0.71388659104058	46	3425	2976	349	3425	2250	60	158	147	GABPA GM12878 (female B-cells lymphoblastoid cell line) GABPA	GM12878 (female B-cells lymphoblastoid cell line)	NULL	GABPA		GTRD	EXP054616_GM12878--female-B-cells-lymphoblastoid-cell-line-_GABPA_MACS_GABPA_MA0062.3.damo.pwm.bed	34360
1	2813	MYC	0.0242018228223937	0.71388659104058	46	3425	2976	349	3425	2250	60	158	147	MYC MCF7 (Invasive ductal breast carcinoma) MYC	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	MYC	NULL	GTRD	EXP001022_MCF7--Invasive-ductal-breast-carcinoma-_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	23343
1	3653	SPI1	0.0242018228223937	0.71388659104058	46	3425	2976	349	3425	2250	60	158	147	SPI1 monocyte-derived macrophages SPI1	monocyte-derived macrophages	NULL	SPI1	none	GTRD	EXP038591_monocyte-derived-macrophages_SPI1_MACS_SPI1_MA0080.5.damo.pwm.bed	84203
1	2276	JUN	0.024043658820547	0.641999442733876	20	3428	3224	1606	3428	2750	30	184	177	JUN RCC 7860 (Renal cell carcinoma) JUN	RCC 7860 (Renal cell carcinoma)	BTO:0003781	JUN		GTRD	EXP037742_786-O--renal-carcinoma-_JUN_MACS_JUN_MA1132.1.damo.pwm.bed	23771
1	2485	JUNB	0.024043658820547	0.641999442733876	20	3428	3224	1606	3428	2750	30	184	177	JUNB HAEC (human aortic endothelial cells) JUNB	HAEC (human aortic endothelial cells)	NULL	JUNB	control, 4h	GTRD	EXP038040_HAEC--human-aortic-endothelial-cells-_JUNB_MACS_JUNB_MA1140.2.damo.pwm.bed	30781
1	2696	MAX	0.0239665955529764	0.725359183158213	56	3430	2928	192	3430	2180	71	148	136	MAX HeLa S3 (cervical adenocarcinoma) MAX	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	MAX		ENCODE	ENCSR000ECN_HeLa-S3_MAX_MACS_MAX_MA0058.3.damo.pwm.bed	22447
1	2287	JUN	0.023686116239797	0.696310464780237	37	3431	3034	607	3431	2360	50	167	157	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	IL1b, 4h	GTRD	EXP038043_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0488.1.damo.pwm.bed	47423
1	2867	MYC	0.023686116239797	0.696310464780237	37	3431	3034	607	3431	2360	50	167	157	MYC P493-6 (B-cell lymphoma) MYC	P493-6 (B-cell lymphoma)	BTO:0003291	MYC	none (Myc transgene expressed)	GTRD	EXP038948_P493-6--B-cell-lymphoma-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	25581
1	2853	MYC	0.0236117891130212	0.710546421490183	45	3433	2988	383	3433	2270	59	159	148	MYC GEN2.2 (blastic plasmacytoid dendritic cell neoplasm) MYC	GEN2.2 (blastic plasmacytoid dendritic cell neoplasm)	NULL	MYC		GTRD	EXP036998_GEN2.2--blastic-plasmacytoid-dendritic-cell-neoplasm-_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	16602
1	1053	EBF1	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	EBF1 LCL (lymphoblastoid cell line) EBF1	LCL (lymphoblastoid cell line)	NULL	EBF1	NA	GEO	GSE75503_ebf1_lcl_MACS_EBF1_MA0154.4.damo.pwm.bed	15846
1	2441	JUN	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUN definitive endoderm from HUES8 JUN	definitive endoderm from HUES8	NULL	JUN	Genotype: SOX17-GFP knockout; Treatment: DMSO;	GTRD	EXP057919_definitive-endoderm-from-HUES8_JUN_MACS_JUN_MA1130.1.damo.pwm.bed	17628
1	2514	JUNB	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA0490.2.damo.pwm.bed	21064
1	2516	JUNB	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1134.1.damo.pwm.bed	20398
1	2517	JUNB	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1135.1.damo.pwm.bed	21050
1	2518	JUNB	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1137.1.damo.pwm.bed	20808
1	2519	JUNB	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	JUNB A549 (lung carcinoma) JUNB	A549 (lung carcinoma)	BTO:0000018	JUNB	100nM dexamethasone (CHEBI:41879) for 12 hour	GTRD	EXP039744_A549--lung-carcinoma-_JUNB_MACS_JUNB_MA1138.1.damo.pwm.bed	21060
1	3395	REST	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	REST PANC1 (pancreatic ductal adenocarcinoma) REST	PANC1 (pancreatic ductal adenocarcinoma)	NULL	REST		ENCODE	ENCSR000BJO_Panc1_REST_MACS_REST_MA0138.2.damo.pwm.bed	16643
1	3659	SPI1	0.0234635115615742	0.58513304534279	12	3434	3391	2233	3434	3020	20	192	187	SPI1 THP-1 (acute monocytic leukemia) SPI1	THP-1 (acute monocytic leukemia)	BTO:0001370	SPI1	Treatment: untreated, eGFP(EP mRNA)	GTRD	EXP047817_THP-1--acute-monocytic-leukemia-_SPI1_MACS_SPI1_MA0080.5.damo.pwm.bed	55900
1	286	BCL6	0.0233877652146634	0.551748974856435	9	3443	3466	2564	3466	3160	16	195	191	BCL6 OCI-LY1 (diffuse large B-cell lymphoma) BCL6	OCI-LY1 (diffuse large B-cell lymphoma)	NULL	BCL6	Treatment: untreated (control siRNA)	GTRD	EXP052976_OCI-LY1--diffuse-large-B-cell-lymphoma-_BCL6_MACS_BCL6_MA0463.2.damo.pwm.bed	10792
1	429	CREB1	0.0233877652146634	0.551748974856435	9	3443	3466	2564	3466	3160	16	195	191	CREB1 KG1 (acute myeloid leukemia) CREB1	KG1 (acute myeloid leukemia)	BTO:0000670	CREB1	XX65023	GEO	GSE74928_CREB1_kg1-xx65023_MACS_CREB1_MA0018.4.damo.pwm.bed	3319
1	2961	MYOG	0.0233877652146634	0.551748974856435	9	3443	3466	2564	3466	3160	16	195	191	MYOG RH4 (alveolar rhabdomyosarcoma) MYOG	RH4 (alveolar rhabdomyosarcoma)	NULL	MYOG	NA	GTRD	EXP037531_RH4--alveolar-rhabdomyosarcoma-_MYOG_MACS_MYOG_MA0500.2.damo.pwm.bed	16244
1	3421	REST	0.0233877652146634	0.551748974856435	9	3443	3466	2564	3466	3160	16	195	191	REST A549 (lung carcinoma) REST	A549 (lung carcinoma)	BTO:0000018	REST		GTRD	EXP040092_A549--lung-carcinoma-_REST_MACS_REST_MA0138.2.damo.pwm.bed	6828
1	1351	ESR1	0.0229612220350568	0.731200407057667	67	3447	2885	68	3447	2130	83	137	124	ESR1 MDA-MB-231 (breast adenocarcinoma) ESR1	MDA-MB-231 (breast adenocarcinoma)	BTO:0000815	ESR1	Treatment: E2, 100 nM, 0 min Genotype: ER-alfa L540Q	GTRD	EXP049533_MDA-MB-231--breast-adenocarcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	58920
1	1494	FLI1	0.0229141305025383	0.69159112558994	36	3448	3051	645	3448	2380	49	168	158	FLI1 A-673 clone Asp114 (Ewing sarcoma) FLI1	A-673 clone Asp114 (Ewing sarcoma)	NULL	FLI1		GTRD	EXP047962_A-673-clone-Asp114--Ewing-sarcoma-_FLI1_MACS_FLI1_MA0475.2.damo.pwm.bed	34804
1	3518	RXRA	0.0229141305025383	0.69159112558994	36	3448	3051	645	3448	2380	49	168	158	RXRA UPR9 (hematopoietic stem cells) RXRA	UPR9 (hematopoietic stem cells)	NULL	RXRA	5 hours zinc	GTRD	EXP000750_UPR9--hematopoietic-stem-cells-_RXRA_MACS_RXRA_MA0115.1.damo.pwm.bed	25729
1	2330	JUN	0.022512258533101	0.631090977824671	19	3450	3268	1697	3450	2800	29	185	178	JUN A549 (lung carcinoma) JUN	A549 (lung carcinoma)	BTO:0000018	JUN	100nM dexamethasone (CHEBI:41879) for 10 minute	GTRD	EXP040248_A549--lung-carcinoma-_JUN_MACS_JUN_MA1127.1.damo.pwm.bed	21389
1	2938	MYCN	0.0224760040402454	0.605896011556761	15	3451	3332	1993	3451	2930	24	189	183	MYCN Tet21N (neuroblastoma) MYCN	Tet21N (neuroblastoma)	BTO:0004654	MYCN	None	GTRD	EXP036325_Tet21N--neuroblastoma-_MYCN_MACS_MYCN_MA0104.4.damo.pwm.bed	4261
1	3337	RELA	0.0224760040402454	0.605896011556761	15	3451	3332	1993	3451	2930	24	189	183	RELA GM19099 (female B-cells Lymphoblastoid Cell Lines) RELA	GM19099 (female B-cells Lymphoblastoid Cell Lines)	NULL	RELA	human recombinant TNF-alpha from eBioscience [product# 14-8329-62] (Snyder)	ENCODE	ENCSR000EBI_GM19099_RELA_MACS_RELA_MA0107.1.damo.pwm.bed	12021
1	1559	FOS	0.0224360986757438	0.671598010519705	29	3453	3120	1013	3453	2530	41	175	166	FOS MCF10A-ER-Src FOS	MCF10A-ER-Src	NULL	FOS	Genotype: transformed	GTRD	EXP048568_MCF10A-ER-Src_FOS_MACS_FOS_MA0476.1.damo.pwm.bed	95991
1	2622	JUND	0.0221325967497941	0.686657148828534	35	3454	3071	691	3454	2410	48	169	159	JUND JUND	NA	NA	JUND	NA	GEO	GSE61369_jund_artery-smooth-muscle_MACS_JUND_MA0491.2.damo.pwm.bed	118029
1	2280	JUN	0.0214464193667624	0.664871279980805	28	3455	3155	1068	3455	2560	40	176	167	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	TNFa, 4h	GTRD	EXP038042_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	42268
1	2065	GRHL2	0.0213418966638935	0.681495148120907	34	3456	3077	729	3456	2420	47	170	160	GRHL2 MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant) GRHL2	MCF7 TamR (invasive ductal breast carcinoma Tamoxifen resistant)	NULL	GRHL2	Treatment: 45 min ethanol	GTRD	EXP048442_MCF7-TamR--invasive-ductal-breast-carcinoma-Tamoxifen-resistant-_GRHL2_MACS_GRHL2_MA1105.2.damo.pwm.bed	41775
1	1074	EHF	0.0212386549724525	0.70989378261829	50	3457	2993	275	3457	2240	65	154	142	EHF RWPE1 (prostate epithelial cells) EHF	RWPE1 (prostate epithelial cells)	BTO:0003709	EHF	Infection: retrovirus expressing FLAG-EHF Treatment: nearly confluent 150 mm dishes were treated with 1% formaldehyde, and harvested in Farnham lysis buffer and a crude nuclear pellet collected after centrifugation	GTRD	EXP048485_RWPE1--prostate-epithelial-cells-_EHF_MACS_EHF_MA0598.3.damo.pwm.bed	33866
1	3025	NFKB2	0.0212386549724525	0.70989378261829	50	3457	2993	275	3457	2240	65	154	142	NFKB2 GM12878 (female B-cells lymphoblastoid cell line) NFKB2	GM12878 (female B-cells lymphoblastoid cell line)	NULL	NFKB2	NA	GTRD	EXP054689_GM12878--female-B-cells-lymphoblastoid-cell-line-_NFKB2_MACS_NFKB2_MA0778.1.damo.pwm.bed	43722
1	1846	FOXA2	0.0211611467090742	0.493249283009473	6	3459	3624	2948	3624	3340	12	198	195	FOXA2 BJ (fibroblasts) FOXA2	BJ (fibroblasts)	NULL	FOXA2	Genotype: Clonal FOXA2 doxycycline inducible cells, CDT1	GTRD	EXP049381_BJ--fibroblasts-_FOXA2_MACS_FOXA2_MA0047.3.damo.pwm.bed	19641
1	1860	FOXP1	0.0211611467090742	0.493249283009473	6	3459	3624	2948	3624	3340	12	198	195	FOXP1 HBL1 (diffuse large B-cell lymphoma) FOXP1	HBL1 (diffuse large B-cell lymphoma)	NULL	FOXP1	NA	GTRD	EXP034307_HBL1--diffuse-large-B-cell-lymphoma-_FOXP1_MACS_FOXP1_MA0481.3.damo.pwm.bed	1301
1	2011	GATA4	0.0211611467090742	0.493249283009473	6	3459	3624	2948	3624	3340	12	198	195	GATA4 HUES64 (embryonic stem cells) GATA4	HUES64 (embryonic stem cells)	NULL	GATA4		GTRD	EXP036790_HUES64--embryonic-stem-cells-_GATA4_MACS_GATA4_MA0482.2.damo.pwm.bed	32341
1	3491	RUNX1	0.0211611467090742	0.493249283009473	6	3459	3624	2948	3624	3340	12	198	195	RUNX1 Kasumi-1 (acute myeloblastic leukemia) RUNX1	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	RUNX1		GEO	GSE45738_runx1_kasumi1_MACS_RUNX1_MA0002.2.damo.pwm.bed	12209
1	3763	TAL1	0.0211611467090742	0.493249283009473	6	3459	3624	2948	3624	3340	12	198	195	TAL1 K562 (myelogenous leukemia) TAL1	K562 (myelogenous leukemia)	NULL	TAL1	NA	ENCODE	ENCSR000EHB_K562_TAL1_MACS_TAL1_MA0140.2.damo.pwm.bed	29369
1	236	ASCL1	0.0209825758305708	0.564726285598614	11	3464	3449	2332	3464	3080	19	193	188	ASCL1 NCI-H2107 (small cell lung carcinoma) ASCL1	NCI-H2107 (small cell lung carcinoma)	NULL	ASCL1		GEO	GSE69394_ascl1_h2107_MACS_ASCL1_MA1100.2.damo.pwm.bed	22389
1	2454	JUN	0.0209825758305708	0.564726285598614	11	3464	3449	2332	3464	3080	19	193	188	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: control (scrambled shRNA);	GTRD	EXP058211_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA0462.2.damo.pwm.bed	9680
1	3091	NR3C1	0.0209825758305708	0.564726285598614	11	3464	3449	2332	3464	3080	19	193	188	NR3C1 U2OS (osteosarcoma) NR3C1	U2OS (osteosarcoma)	BTO:0001938	NR3C1	GLUCC	Array Express	ERP007081_nr3c1_u2os-glucc_MACS_NR3C1_MA0113.3.damo.pwm.bed	44490
1	3559	SIX2	0.0209657916455974	0.619386629481527	18	3467	3305	1785	3467	2850	28	186	179	SIX2 HEK SIX2	HEK	NA	SIX2		GEO	GSE73865_six2_hek_MACS_SIX2_MA1119.1.damo.pwm.bed	48175
1	2803	MYC	0.0205424694936146	0.676090564483606	33	3468	3089	778	3468	2440	46	171	161	MYC normal epidermal keratinocytes MYC	normal epidermal keratinocytes	NULL	MYC	NULL	GTRD	EXP000989_normal-epidermal-keratinocytes_MYC_MACS_MYC_MA0059.1.damo.pwm.bed	13771
1	318	CEBPA	0.020526433318982	0.590227821025597	14	3469	3389	2073	3469	2980	23	190	184	CEBPA SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive) CEBPA	SKH1 (chronic myelogenous leukemia, BCR-ABL1 positive)	NULL	CEBPA	RUNX1-EVI1 KD after 10 days	GTRD	EXP037839_SKH1--chronic-myelogenous-leukemia--BCR-ABL1-positive-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	14374
1	3026	NFKB2	0.020526433318982	0.590227821025597	14	3469	3389	2073	3469	2980	23	190	184	NFKB2 L1236 (Hodgkin lymphoma) NFKB2	L1236 (Hodgkin lymphoma)	NULL	NFKB2	NA	GEO	GSE63736_nfkb2_l1236_MACS_NFKB2_MA0778.1.damo.pwm.bed	20202
1	14	AR	0.0205063609178948	0.440836987674943	4	3471	3679	3182	3679	3440	9	200	198	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	R1881	GTRD	EXP000733_VCaP--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	12309
1	210	AR	0.0205063609178948	0.440836987674943	4	3471	3679	3182	3679	3440	9	200	198	AR LNCaP (prostate carcinoma) AR	LNCaP (prostate carcinoma)	BTO:0001321	AR	DHT	GEO	GSE83860_AR_lncap-dht_MACS_AR_MA0007.3.damo.pwm.bed	25368
1	656	CTCF	0.0205063609178948	0.440836987674943	4	3471	3679	3182	3679	3440	9	200	198	CTCF MCF7 (Invasive ductal breast carcinoma) CTCF	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	CTCF	100 nM 17-beta-estradiol for 45 min	GTRD	EXP037647_MCF7--Invasive-ductal-breast-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	12741
1	3010	NFIB	0.0205063609178948	0.440836987674943	4	3471	3679	3182	3679	3440	9	200	198	NFIB MCF7 (Invasive ductal breast carcinoma) NFIB	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	NFIB	NA	GTRD	EXP039996_MCF7--Invasive-ductal-breast-carcinoma-_NFIB_MACS_NFIB_MA1643.1.damo.pwm.bed	14598
1	3835	TEAD4	0.0205063609178948	0.440836987674943	4	3471	3679	3182	3679	3440	9	200	198	TEAD4 A549 (lung carcinoma) TEAD4	A549 (lung carcinoma)	BTO:0000018	TEAD4		ENCODE	ENCSR000BUD_A549_TEAD4_MACS_TEAD4_MA0809.2.damo.pwm.bed	7802
1	2583	JUNB	0.0204732175367894	0.638063965634149	22	3476	3228	1459	3476	2720	33	182	174	JUNB MCF10A-ER-Src JUNB	MCF10A-ER-Src	NULL	JUNB	Genotype: transformed	GTRD	EXP048570_MCF10A-ER-Src_JUNB_MACS_JUNB_MA1140.2.damo.pwm.bed	62781
1	1560	FOS	0.0204469370882972	0.657782127656116	27	3477	3184	1135	3477	2600	39	177	168	FOS MCF10A-ER-Src FOS	MCF10A-ER-Src	NULL	FOS	Genotype: transformed	GTRD	EXP048568_MCF10A-ER-Src_FOS_MACS_FOS_MA1134.1.damo.pwm.bed	88249
1	1626	FOSL2	0.0204469370882972	0.657782127656116	27	3477	3184	1135	3477	2600	39	177	168	FOSL2 LPS141 (Dedifferentiated liposarcoma) FOSL2	LPS141 (Dedifferentiated liposarcoma)	NULL	FOSL2		GTRD	EXP057976_LPS141--Dedifferentiated-liposarcoma-_FOSL2_MACS_FOSL2_MA1138.1.damo.pwm.bed	55989
1	2599	JUND	0.0204469370882972	0.657782127656116	27	3477	3184	1135	3477	2600	39	177	168	JUND K562 (myelogenous leukemia) JUND	K562 (myelogenous leukemia)	NULL	JUND		ENCODE	ENCSR000EGN_K562_JUND_MACS_JUND_MA0491.2.damo.pwm.bed	32242
1	42	AR	0.0201527173260722	0.523257896981799	8	3480	3512	2697	3512	3230	15	196	192	AR CWR22 (prostate carcinoma) AR	CWR22 (prostate carcinoma)	BTO:0004594	AR	DHT+MDV3100	GTRD	EXP034149_CWR22--prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	22525
1	73	AR	0.0201527173260722	0.523257896981799	8	3480	3512	2697	3512	3230	15	196	192	AR LNCaP-abl (Prostate carcinoma) AR	LNCaP-abl (Prostate carcinoma)	NULL	AR	Treatment: vehicle (DMSO) of 5 uM for 4-5 days Passages: 61-64 Phenotype: AR-positive, EZH2 inhibitor -sensitive	GTRD	EXP048900_LNCaP-abl--Prostate-carcinoma-_AR_MACS_AR_MA0007.3.damo.pwm.bed	18604
1	3473	RUNX1	0.0201527173260722	0.523257896981799	8	3480	3512	2697	3512	3230	15	196	192	RUNX1 HL-60 (acute myeloid leukemia) RUNX1	HL-60 (acute myeloid leukemia)	BTO:0000738	RUNX1		GTRD	EXP040800_HL-60--acute-myeloid-leukemia-_RUNX1_MACS_RUNX1_MA0002.2.damo.pwm.bed	12472
1	2636	KLF4	0.0198953507906574	0.687428937781005	39	3483	3065	547	3483	2360	53	165	154	KLF4 BJ (fibroblasts) KLF4	BJ (fibroblasts)	NULL	KLF4	INDUCED	GEO	GSE36570_klf4_bj-induced_MACS_KLF4_MA0039.4.damo.pwm.bed	45085
1	2025	GATA4	0.0197348189999317	0.670427536152032	32	3484	3137	825	3484	2480	45	172	162	GATA4 AGS (gastric adenocarcinoma) GATA4	AGS (gastric adenocarcinoma)	BTO:0001007	GATA4		GEO	GSE51705_gata4_ags_MACS_GATA4_MA0482.2.damo.pwm.bed	59640
1	2303	JUN	0.0197348189999317	0.670427536152032	32	3484	3137	825	3484	2480	45	172	162	JUN HAEC (human aortic endothelial cells) JUN	HAEC (human aortic endothelial cells)	NULL	JUN	control, 4h	GTRD	EXP038046_HAEC--human-aortic-endothelial-cells-_JUN_MACS_JUN_MA0489.1.damo.pwm.bed	52776
1	1726	FOXA1	0.0194385927806927	0.650302217327435	26	3486	3209	1204	3486	2630	38	178	169	FOXA1 RT4 (Bladder carcinoma cells) FOXA1	RT4 (Bladder carcinoma cells)	NULL	FOXA1	Treatment: not applicable Stage:adult  Tissue: transitional cell papilloma	GTRD	EXP049023_RT4--Bladder-carcinoma-cells-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	43590
1	2790	MYC	0.0192652580801034	0.710063618162386	56	3487	2992	192	3487	2220	72	148	135	MYC MYC	NA	NA	MYC	NA	NA	ENCSR000DOS_MCF_10A_MYC_MACS_MYC_MA0147.3.damo.pwm.bed	33013
1	2471	JUN	0.0189195212105082	0.664488750631097	31	3488	3156	881	3488	2510	44	173	163	JUN MDA-MB-231 (breast adenocarcinoma) JUN	MDA-MB-231 (breast adenocarcinoma)	BTO:0000815	JUN		GEO	GSE66081_jun_mdamb231_MACS_JUN_MA0489.1.damo.pwm.bed	56305
1	1044	E2F6	0.0188885851737527	0.707669104819501	55	3489	2997	211	3489	2230	71	149	136	E2F6 WA01 (H1, human embryonic stem cells) E2F6	WA01 (H1, human embryonic stem cells)	NULL	E2F6		ENCODE	ENCSR000BSI_H1-hESC_E2F6_MACS_E2F6_MA0471.2.damo.pwm.bed	38756
1	418	CREB1	0.0187625381407411	0.694024002954418	45	3490	3044	383	3490	2310	60	159	147	CREB1 GM12878 (female B-cells lymphoblastoid cell line) CREB1	GM12878 (female B-cells lymphoblastoid cell line)	NULL	CREB1		ENCODE	ENCSR000BUF_GM12878_CREB1_MACS_CREB1_MA0018.4.damo.pwm.bed	31548
1	2933	MYC	0.0187625381407411	0.694024002954418	45	3490	3044	383	3490	2310	60	159	147	MYC U2OS (osteosarcoma) MYC	U2OS (osteosarcoma)	BTO:0001938	MYC	Doxy	GEO	GSE77356_myc_u2os-dox_MACS_MYC_MA0147.3.damo.pwm.bed	20189
1	212	AR	0.0185640257146349	0.573117638584579	13	3492	3434	2153	3492	3030	22	191	185	AR VCaP (prostate carcinoma) AR	VCaP (prostate carcinoma)	BTO:0003215	AR	R1881_30M	GEO	GSE84432_AR_vcap-r1881-30m_MACS_AR_MA0007.3.damo.pwm.bed	53687
1	2053	GLIS1	0.0185503690078318	0.716705636630285	67	3493	2962	68	3493	2170	84	137	123	GLIS1 HEK293 (embryonic kidney) GLIS1	HEK293 (embryonic kidney)	NULL	GLIS1	NA	GTRD	EXP035916_HEK293--embryonic-kidney-_GLIS1_MACS_GLIS1_MA0735.1.damo.pwm.bed	65165
1	2458	JUN	0.0184834505338185	0.542033798203026	10	3494	3482	2442	3494	3140	18	194	189	JUN Kasumi-1 (acute myeloblastic leukemia) JUN	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	JUN	Genotype: control (scrambled shRNA);	GTRD	EXP058211_Kasumi-1--acute-myeloblastic-leukemia-_JUN_MACS_JUN_MA1128.1.damo.pwm.bed	8644
1	2007	GATA3	0.0184224826634925	0.642400139706941	25	3495	3221	1262	3495	2660	37	179	170	GATA3 Jurkat (T-cells) GATA3	Jurkat (T-cells)	BTO:0000661	GATA3		GEO	GSE76181_gata3_jurkat_MACS_GATA3_MA0037.3.damo.pwm.bed	39697
1	2445	JUN	0.0184224826634925	0.642400139706941	25	3495	3221	1262	3495	2660	37	179	170	JUN MDA-MB-231p27CK-DD (breast cancer cells, phosphimimetic p27 cell line) JUN	MDA-MB-231p27CK-DD (breast cancer cells, phosphimimetic p27 cell line)	NULL	JUN		GTRD	EXP058065_MDA-MB-231p27CK-DD--breast-cancer-cells--phosphimimetic-p27-cell-line-_JUN_MACS_JUN_MA0099.3.damo.pwm.bed	27177
